0,gene1,gene2,feedback1,feedback2,kon1,kon2,koff1,koff2,ksyn1,ksyn2,w,bs1,bs2,bf1,bf2,cv1,cv2,convergence,corr,NMI,cmi_given_x1,cmi_given_x2,sign_givenx1,sign_givenx2
4919,nr0b1,sox15,0,1,1.00E-04,3.058954215,41.93377276,498.157422,64.36986851,236.7314986,106.627619,1.00E-04,3.04028523,1.535036422,0.475214236,2.102286445,1.299370141,1,0.013187846,0.055048599,3.623110247,1.114106568,0,1
4920,gtf2i,nfyb,1,0,10.12490963,1.472895647,4.371317189,15.45683299,6.449549026,15.99545903,1.56817058,3.053152524,1.344752921,1.475424625,1.034847116,0.651163374,0.445040437,1,0.207540492,0.046636012,4.823101045,4.142075115,1,0
4921,nr0b1,sox2,0,1,23.95198094,7.119801624,144.6113696,228.4481977,893.2467738,72.54504058,6.853860709,20.54852824,6.904612909,6.176877904,0.317555758,2.246529703,0.595655328,1,0.114427574,0.134870856,30.35967998,12.73878772,0,1
4922,nr0b1,sp1,0,1,2.107625605,0.0001,17.6532558,9.362745704,120.9087401,3.988551058,5.99217781,1.882833724,1.00E-04,6.849090132,0.426002284,2.18967461,0.886786691,1,0.034867351,0.045028913,19.31576304,0.886576581,0,1
4923,nr0b1,sp2,0,1,7.576723012,0.641439071,6.518479383,12.63812699,46.59404895,7.040891189,1.873664462,3.503937819,0.610455824,7.147993607,0.557115085,2.079604264,0.788884109,1,0.128299743,0.070388231,12.26209892,2.502917564,0,1
4924,nr0b1,sp3,0,1,2.627686571,0.435856789,5.449883072,0.168207808,41.91414113,2.212874935,1.931243439,1.772882834,0.121368667,7.690833101,13.15560179,2.051084765,0.607905691,1,0.10292248,0.049059809,9.664919275,0.906539584,0,1
4925,nr0b1,sp5,0,1,0.111572237,1.00E-04,12.80033401,19.18268025,54.34969984,209.715854,38.56569985,0.110608137,1.00E-04,4.245959504,10.93256267,2.085356274,1.301980499,1,0.156412839,0.170808016,23.11806288,33.12731386,0,1
4926,gtf2i,nr2c2,1,0,4.853099724,5.850732577,0.0001,2.139819544,3.853323384,1.429044371,3.734294992,1.00E-04,1.566789344,38533.23384,0.667834059,0.627117754,0.987263643,1,0.14405822,0.029532747,0.418797539,0.784879022,1,0
4927,nr0b1,stat3,0,1,1.967837481,0.190135999,38.25805671,35.57040068,42.14853176,15.32109161,20.52239038,1.87157152,0.189125061,1.101690347,0.430725865,2.021822762,0.834597377,1,0.08800458,0.04414183,3.371510499,0.678933399,0,1
4928,nr0b1,tcf7,0,1,0.03340185,0.882386163,24.63846721,30.74111608,46.83206608,23.59955476,26.4266596,0.033356629,0.857765065,1.900770274,0.767686986,2.094093941,0.670398735,1,0.156885181,0.078328283,7.985300139,2.163535686,0,1
4929,nr0b1,tcf7l1,0,1,9.336127728,0.162402033,147.917396,40.72264271,51.25780627,26.8576884,16.8219352,8.781842655,0.161756945,0.346529939,0.659527148,2.046710041,1.027205158,1,0.172054205,0.067310301,11.41766871,3.123824394,0,1
4930,nr0b1,tead2,0,1,4.487286875,0.80590235,13.28397979,15.55829906,87.35350191,10.89183537,4.165501062,3.354236323,0.766213362,6.575853269,0.700065947,2.110037258,0.67775895,1,0.129342278,0.077277747,27.48476346,1.822111939,0,1
4931,nr0b1,tfap2c,0,1,0.497581258,1.491775343,57.41563213,13.44434996,394.9717041,26.92229059,4.090192362,0.493306118,1.342781301,6.879166691,2.002498497,2.274235037,0.937326261,1,0.002683574,0.081120393,11.52364032,4.377706811,0,1
4932,gtf2i,polr2a,1,0,8.977174867,0.812143891,0.002301142,12.18215529,4.07630787,2.624406188,1.066940351,0.002300552,0.761384886,1771.428189,0.215430367,0.635178315,0.697888089,1,0.249641631,0.037092276,1.31145554,1.141570959,1,0
4933,nr0b1,tfeb,1,0,38.38656128,5.475221521,9.838564228,39.49669373,78.56704832,22.84185724,1.270007583,7.831366837,4.808626591,7.985621327,0.578323274,2.133466194,0.660786799,1,0.139903947,0.080469842,11.70376299,3.862988523,1,0
4934,gtf2i,polr3g,0,1,0.282251138,5.574646432,39.45150286,46.44198062,4.574500261,35.70426931,9.289316049,0.28024615,4.977208947,0.115952497,0.768792994,0.645248259,0.932318339,1,0.198231364,0.034894968,1.20096824,1.148190468,0,1
4935,gtf2i,pou2f1,1,0,1.575161968,2.463943075,4.562450759,3.526733624,4.5035475,1.199032067,3.266144627,1.170911107,1.45053244,0.987089557,0.339983734,0.642909949,1.066934683,1,0.133105763,0.01938043,0.963503383,0.519636963,1,0
4936,gtf2i,pou5f1,0,1,1.208760245,19.97941584,57.03870187,133.0698694,3.9982113,2549.595471,7.813855042,1.183675867,17.37125562,0.070096464,19.15982545,0.636191651,0.302298251,1,0.33294006,0.193076737,12.89159458,93.15380325,0,1
4937,nr0b1,tgif1,1,0,1.084650705,0.0001,18.82873055,30.90466211,47.03825902,53.06579807,16.87187474,1.025571479,1.00E-04,2.498217227,1.717080675,2.07892325,0.546699567,1,0.109610042,0.103236443,14.20040336,3.91315496,1,0
4938,nr0b1,yy1,1,0,31.81059784,0.237259949,489.8198048,155.9946137,42.13695734,181.4797855,16.25704218,29.87069148,0.236899636,0.086025426,1.163372127,2.016491022,0.495707593,1,0.195872187,0.103295255,10.04646719,5.985808485,1,0
4939,gtf2i,pura,1,0,1.00E-04,11.9986149,6.67509167,76.74156032,3.478205919,38.32235509,5.498224861,1.00E-04,10.37627463,0.521072382,0.499368985,0.625432347,0.68938856,1,0.215131611,0.038639004,1.534880638,2.145802641,1,0
4940,nr0b1,zfp110,0,1,1.803600015,0.0001,6.314404158,5.91966749,46.91979335,2.863812717,4.443608477,1.402889083,1.00E-04,7.43059712,0.483779321,2.093840001,0.880609765,1,0.122053159,0.047317309,5.351705311,0.933542253,0,1
4941,gtf2i,rarg,1,0,4.806202097,0.543685038,35.16176123,21.00378598,20.0159854,3.43356219,8.348744772,4.22824974,0.529966796,0.569254346,0.16347349,0.67007501,0.853264571,1,0.128544524,0.028702615,2.212257143,2.473744344,1,0
4942,nr0b1,zfp148,1,0,0.130652498,1.954929851,13.87584025,74.41229861,38.9286214,27.6053867,27.62304146,0.129433772,1.904885469,2.80549651,0.37097882,2.030931122,0.908562565,1,0.038611226,0.048053005,4.275585755,1.384016766,-1,0
4943,gtf2i,rfx7,1,0,10.41976768,0.31160715,7.78925941,15.75620858,8.091454658,3.316284045,1.781804164,4.457254802,0.305564075,1.038796403,0.210474749,0.657482381,0.797080984,1,0.141308652,0.027626757,2.104188237,0.949364981,1,0
4944,gtf2i,smad1,0,1,0.0001,7.024877527,6.90531673,0.0001,3.82325026,2.56784051,1.000022032,1.00E-04,1.00E-04,0.553667617,25678.4051,0.632206534,1.203838966,1,0.176062878,0.030430481,1.36643551,1.103417058,0,1
4945,gtf2i,sp1,0,1,4.352974366,0.369411738,4.366558742,6.827199226,5.527529886,2.043732447,2.111507412,2.179877986,0.350449336,1.265877826,0.299351517,0.644462585,0.854542484,1,0.096571646,0.021966797,0.469781741,0.419974079,0,1
4946,gtf2i,sp2,0,1,0.623045545,5.758035233,22.82419972,21.48165187,4.033134386,15.40175579,4.832303337,0.606489836,4.540878457,0.176704307,0.7169726,0.636095962,0.803729033,1,0.204004768,0.044912717,2.303274828,2.896202046,0,1
4947,gtf2i,sp3,0,1,3.745767203,9.361417727,2.657563761,5.07337121,4.15164812,2.221174131,3.478725621,1.55459951,3.290241886,1.562200757,0.437810292,0.637756888,0.608767862,1,0.176323104,0.034458542,1.1719043,1.023494949,0,1
4948,gtf2i,sp5,0,1,0.375300593,6.647074323,7.599711275,6.65377669,3.264559925,101.7251402,2.099825211,0.357639111,3.325211909,0.429563678,15.28833096,0.616162399,1.209070169,1,0.24258285,0.098181431,4.790455052,29.96450708,0,1
4949,gtf2i,stat3,1,0,2.82010637,2.711965621,2.06454815,1.895022851,4.094226786,2.927245942,4.019112237,1.191946199,1.115530645,1.983110342,1.544702187,0.637424439,0.792684266,1,0.110112464,0.025693002,0.985380545,0.300208677,1,0
4950,gtf2i,stat6,1,0,0.0001,5.835579826,6.620582477,1.432226384,4.109856779,2.747944582,1.222254647,1.00E-04,1.14998545,0.620769667,1.918652395,0.634299594,1.348271605,1,0.134709216,0.024533105,0.223385972,0.649591645,1,0
4951,gtf2i,tbx3,1,0,0.0001,4.266839302,7.36742003,5.131217145,5.083569735,12.94302451,2.199084016,1.00E-04,2.329639017,0.690006775,2.52240826,0.645065381,0.652289011,1,0.119773705,0.039220432,1.828552925,1.611082006,1,0
4952,gtf2i,tcf7l1,1,0,0.446472148,12.35430396,16.52513165,49.31968506,3.746451577,32.84136331,5.126981069,0.4347268,9.879535769,0.226712359,0.665887531,0.628281924,0.994839777,1,0.19034327,0.037515492,1.606042396,2.002957909,1,0
4953,gtf2i,tfap4,1,0,2.251291922,1.573141704,4.096696713,2.327598106,4.842902587,3.284483183,3.842119872,1.452879132,0.938704407,1.182148186,1.41110408,0.645065012,0.924671285,1,0.127296323,0.032171138,0.979773556,0.807673004,1,0
4954,gtf2i,tfcp2l1,1,0,0.449124989,6.543693393,11.62001471,6.954840583,4.447779774,14.79658075,2.142561538,0.432411847,3.371502746,0.382768859,2.127522633,0.642846397,0.535759578,1,0.198904158,0.045995017,3.355909477,4.328857614,1,0
4955,gtf2i,tfe3,1,0,0.103151354,5.970443108,17.09900246,34.10468298,3.767220331,19.94225662,6.75024753,0.102532815,5.080958922,0.220318135,0.584736607,0.631645481,1.076102627,1,0.126312405,0.029102086,0.315160407,0.700670745,1,0
4956,gtf2i,tfeb,1,0,0.45008009,10.60247822,8.697275886,20.3348528,3.471938325,22.84450467,3.068935759,0.427934665,6.968921587,0.399198366,1.123416279,0.623164678,0.655792877,1,0.239071751,0.053698205,1.249942957,2.890806376,1,0
4957,gtf2i,tgif1,1,0,0.241828465,4.984306449,11.88314413,12.1059532,4.202340454,28.52964312,3.498592223,0.237005279,3.53065324,0.353638768,2.356662267,0.636277351,0.534266321,1,0.18333999,0.047714395,2.497745666,3.122031312,1,0
4958,gtf2i,usf2,1,0,2.823533789,1.990331903,1.862867443,1.228934164,4.13454331,2.248734652,4.064089113,1.12236851,0.759796433,2.219451162,1.82982516,0.63795726,1.087096077,1,0.16451955,0.023464871,0.382699605,0.852306996,1,0
4959,gtf2i,zbtb7a,0,1,6.614568684,0.198021284,2.339184679,9.545915098,5.12019102,2.806703834,1.381721352,1.728068341,0.193996993,2.188878487,0.294021454,0.643122991,0.663507967,1,0.143588467,0.02850588,2.32545806,1.177194431,0,1
4960,gtf2i,zfp281,0,1,2.059188323,14.2614195,60.27416019,62.26260546,8.937942418,36.4091626,5.549122852,1.991162834,11.6035864,0.148288129,0.584767732,0.659990515,0.731094549,1,0.164355549,0.04082926,1.429153781,2.447406674,0,1
4961,gtf2i,zfp57,0,1,0.04121373,4.193298697,19.16359743,29.40431179,3.883857397,57.35607572,7.995139346,0.041125285,3.669935466,0.202668492,1.950600855,0.634323412,0.59921304,1,0.178109054,0.047949892,1.712674371,4.936997114,0,1
4962,gtf3c2,hmga1,1,0,2.864812978,6.338270521,5.303029202,7.529456635,7.234740982,1.576862591,3.357595609,1.860000052,3.441352176,1.364265726,0.209425815,0.485402056,1.337993678,1,0.22075925,0.044076793,0.777322666,0.676015207,1,0
4963,gtf3c2,hsf1,0,1,4.808476541,2.096131889,3.627560296,13.51763739,6.689825075,1.755167824,2.026456571,2.067681652,1.814728417,1.844166473,0.129842795,0.484994388,0.931545419,1,0.238404045,0.034347429,1.792345329,1.60316929,0,1
4964,gtf3c2,klf4,1,0,0.0001,4.906636408,6.883496978,3.665805131,6.138718938,45.00223039,1.731272206,1.00E-04,2.098208876,0.891802373,12.27622003,0.479646133,0.563074075,1,0.204354092,0.089786169,5.083010433,11.01641224,1,0
4965,gtf3c2,max,0,1,0.538039987,6.910959672,54.13822973,60.99908353,6.237547343,72.57995384,9.714664241,0.532745423,6.207656282,0.115215207,1.189853185,0.475875321,0.5256204,1,0.322326258,0.069825065,2.667881959,8.718458632,0,1
4966,gtf3c2,myef2,1,0,0.005716788,4.692976798,28.88560192,37.94560682,5.822531431,71.34374131,9.070556304,0.005715657,4.176448589,0.2015721,1.880158134,0.474882988,1.034364089,1,0.204599946,0.052133325,1.62051228,4.138945292,1,0
4967,gtf3c2,nfe2l1,1,0,7.044139733,0.0001,0.189685822,7.854476448,6.187664612,2.204648904,0.997189855,0.184711869,1.00E-04,32.62059624,0.280686933,0.480184652,0.927823327,1,0.132125716,0.023776008,0.418202623,1.231365005,-1,0
4968,gtf3c2,nfe2l2,0,1,0.491506443,8.14320673,15.05068286,12.08550939,6.390063198,15.88090032,2.565245026,0.475963035,4.865103688,0.424569653,1.314044763,0.482671911,0.410033362,1,0.203121944,0.056845839,1.520321816,8.35743853,0,1
4969,gtf3c2,nfib,0,1,0.0001,6.730660288,8.650288552,2.544456233,7.276109052,2.9168528,1.341902898,1.00E-04,1.846431846,0.841140617,1.146356051,0.489936542,1.239854318,1,0.109483683,0.031971542,0.250879461,0.93510003,0,1
4970,gtf3c2,nfyb,1,0,0.530206511,9.750570238,12.84752354,1.859896198,5.624046793,16.34469235,1.239888575,0.509192562,1.56195693,0.437753375,8.787959439,0.472257474,0.447281472,1,0.349061282,0.079010249,4.138734831,8.328635974,1,0
4971,gtf3c2,nfyc,1,0,0.944990504,12.46713802,15.4968495,0.0001,5.893449691,14.85567533,1.060988035,0.890677419,1.00E-04,0.38029986,148556.7533,0.474633829,0.428124635,1,0.416114378,0.087779291,4.656009337,5.943042445,1,0
4972,gtf3c2,nkx6-2,0,1,0.76130626,4.637737339,6.05733446,2.946985459,6.474125709,37.10036757,1.817693944,0.676305856,1.801957021,1.0688077,12.58926048,0.483039744,0.914193036,1,0.183755833,0.096483311,4.154235935,10.26760898,0,1
4973,gtf3c2,nr1h2,1,0,0.532096509,7.828013946,13.6078191,5.405642861,5.212905503,12.04028505,1.756655379,0.512073285,3.197562724,0.383081628,2.227354888,0.466245146,0.51138967,1,0.276739868,0.065229614,2.497485386,2.81341417,1,0
4974,gtf3c2,nr2c2,0,1,2.738841549,2.557064144,5.321246671,7.253293586,7.161558347,1.349336218,3.653681163,1.808175181,1.890566834,1.345842204,0.186030829,0.484149371,0.982409635,1,0.15912343,0.028017188,0.918083502,1.213023246,0,1
4975,gtf3c2,nr5a2,1,0,0.0001,5.788862821,8.224514596,3.35521129,7.39398741,6.414851618,1.552301138,1.00E-04,2.124092353,0.899018091,1.911906901,0.490605728,0.892592828,1,0.135255276,0.028608209,1.655678659,1.840808022,1,0
4976,gtf3c2,patz1,1,0,0.867612196,9.344728653,27.98428717,26.07218756,6.518134023,16.35012701,3.907546987,0.841522027,6.879128513,0.23292121,0.627109903,0.47995755,0.567181655,1,0.24416959,0.047602987,1.912640971,2.57300394,1,0
4977,nr1h2,nr2f6,1,0,1.637902629,14.06527866,31.62315843,15.40268205,10.95453347,15.90275881,2.203599155,1.557246002,7.351815665,0.346408582,1.032466862,0.502697561,1.046512509,1,0.30277636,0.063462106,3.374480614,3.441973267,1,0
4978,nr1h2,nr5a2,1,0,4.51113179,0.655826711,9.851394498,10.1752886,14.8814432,5.155341497,3.389001532,3.09422855,0.616116241,1.510592557,0.506653098,0.513868602,0.874050625,1,0.13502748,0.039582325,1.412552582,1.478103117,1,0
4979,nr1h2,nrf1,1,0,12.28113127,2.32352356,0.907993371,17.32462194,10.19850106,8.75592925,1.217966646,0.845483388,2.048751484,11.23191136,0.50540377,0.505115879,0.534301394,1,0.373894675,0.081764491,6.107424056,5.306425219,1,0
4980,nr1h2,patz1,0,1,0.460957335,7.062232367,42.00054917,66.40718678,8.508814361,37.24073132,10.42482022,0.455953234,6.383376775,0.202588169,0.56079369,0.493569694,0.597565698,1,0.198263012,0.04968282,1.98829616,4.555845641,0,1
4981,gtf3c2,polr3g,0,1,0.216992849,6.382842665,31.52940051,41.49089838,6.703981085,30.76948463,7.524736439,0.21550966,5.531840015,0.212626342,0.741596009,0.481787003,0.91649243,1,0.193497555,0.042719548,1.217039585,2.567150317,0,1
4982,gtf3c2,pou2f1,1,0,1.431724763,5.233313242,6.29004538,5.914362119,6.743875775,1.206555195,2.611744149,1.16626286,2.77651695,1.072150576,0.204004282,0.482374841,1.0714049,1,0.218414308,0.035755636,1.082465669,0.528993926,1,0
4983,nr1h2,plagl1,0,1,0.689804083,1.684869381,8.23873399,6.756088697,12.51698944,3.546726346,5.429319429,0.636510961,1.348558644,1.519285543,0.524967404,0.514497791,1.473541513,1,0.168162617,0.038599892,2.653933847,1.125825823,0,1
4984,gtf3c2,pou5f1,1,0,0.336280551,6.628007024,60.728597,74.36552061,6.000590781,1394.939394,12.03311866,0.334428674,6.085612115,0.098809969,18.75787841,0.47597201,0.291533093,1,0.412150093,0.223596452,12.95420147,105.5445856,1,0
4985,nr1h2,polr3g,0,1,0.386336719,5.748318271,55.32998939,65.77579751,7.796907641,41.03045918,12.24816555,0.383657862,5.286331952,0.140916485,0.623792652,0.484505303,0.891949112,1,0.240751364,0.044614128,2.453077269,2.637105638,0,1
4986,nr1h2,pou5f1,0,1,0.190251652,5.262474955,112.9156681,131.5542445,6.994656098,2455.570409,24.53756792,0.189931636,5.060060785,0.061945842,18.66583946,0.479587793,0.286737613,1,0.473655162,0.241030788,14.8898994,126.4759853,0,1
4987,gtf3c2,rad21,1,0,2.599668731,3.33016377,3.210186179,3.718070435,5.816232682,9.333943993,3.830415041,1.436424964,1.756721343,1.811805409,2.510426888,0.476701305,0.424220459,1,0.317887366,0.062841406,3.785143832,4.02917178,1,0
4988,gtf3c2,rbpj,1,0,0.32411046,6.742279145,13.14720188,10.7887882,5.891875052,9.573157188,2.664269821,0.316312586,4.149263718,0.448146694,0.887324601,0.476817877,0.694338338,1,0.175299196,0.039794302,2.151234056,1.596627906,1,0
4989,nr1h2,rarg,0,1,8.458957349,1.626686206,3.553587651,13.96571887,10.92855433,4.053721546,1.585506391,2.502354528,1.456981276,3.075358034,0.29026229,0.509048121,0.871060711,1,0.240207771,0.045179959,3.239390072,2.992094651,0,1
4990,gtf3c2,relb,1,0,0.0001,5.366444368,51.97819228,148.0005075,5.96968569,74.60978465,20.35746436,1.00E-04,5.178667766,0.114849814,0.504118438,0.477245935,0.867394368,1,0.116456639,0.030383546,1.456886504,0.84275989,1,0
4991,nr1h2,relb,1,0,3.299205218,15.06681697,68.97747932,43.32990765,12.06092055,24.09787438,4.061232762,3.14860679,11.17945899,0.17485302,0.556148759,0.512737898,0.853881139,1,0.32964671,0.062160056,2.717924955,2.981325395,1,0
4992,nr1h2,rest,0,1,1.544567928,8.618030906,25.29088582,14.48163071,7.466015571,60.59195183,2.844084522,1.455667248,5.402812522,0.295205776,4.184055859,0.484658339,0.327243238,1,0.465557284,0.121299375,8.492518018,15.30517334,0,1
4993,gtf3c2,smad1,0,1,3.361822892,3.224585051,2.600194139,2.835998739,6.14703972,2.16123125,3.789745703,1.466180344,1.508917203,2.364069524,0.762070596,0.477364411,1.185786955,1,0.210777248,0.034285565,1.065733914,1.683445217,0,1
4994,nr1h2,smad2,0,1,4.954408375,0.868579755,3.996833293,10.54995059,9.56153995,1.970378369,1.955470488,2.21220084,0.802509011,2.392278899,0.186766597,0.499385134,0.895053254,1,0.188287188,0.033495067,1.864037793,0.731272972,0,1
4995,gtf3c2,smarca5,1,0,0.969423809,10.44708815,18.99871311,7.178518617,5.893844474,99.54841336,1.773218208,0.922359702,4.254867238,0.310223352,13.86754269,0.476880017,0.190909917,1,0.449217137,0.147983978,8.928151634,39.93540228,1,0
4996,nr1h2,sp1,0,1,0.633240646,1.993436781,9.111592702,8.921039398,13.1024234,1.618241066,5.855723322,0.59209128,1.62935241,1.437994852,0.181396023,0.511650442,0.827262662,1,0.117650885,0.036531664,1.88204454,1.753795973,0,1
4997,gtf3c2,smc3,1,0,0.736343877,9.212112847,22.19923395,14.01837952,6.102709641,75.36009796,2.605378739,0.712703649,5.559025269,0.274906317,5.375806657,0.475967612,0.322580555,1,0.409371491,0.121662986,6.585697063,14.56843395,1,0
4998,nr1h2,smad4,0,1,1.315639112,2.200333572,8.154914249,16.8823879,11.56300643,1.210987195,4.53191067,1.132871938,1.946624067,1.417918824,0.0717308,0.509002562,1.105018265,1,0.18679298,0.042825235,1.926627891,0.831825409,0,1
4999,gtf3c2,sox15,1,0,2.436248458,1.232422767,4.971376261,2.405304698,7.222904281,2.60418378,4.382549637,1.63500558,0.814891247,1.452898333,1.082683529,0.488889232,1.197279536,1,0.101658848,0.026969572,0.626573821,0.875805753,1,0
5000,nr1h2,sp5,0,1,0.119912206,4.247859698,10.80370453,9.7224102,9.694483451,137.8272421,3.32528129,0.11859589,2.956237407,0.897329562,14.17624223,0.501079272,1.242137307,1,0.156263702,0.112368087,6.706010861,27.72142464,0,-1
5001,nr1h2,srebf1,1,0,6.089850552,0.697066308,1.408674613,8.495313157,8.028967331,3.502233954,1.332347924,1.144040685,0.64420715,5.6996607,0.412254839,0.490308383,0.745931988,1,0.225916489,0.04238312,1.679723461,2.330200043,1,0
5002,nr1h2,stat3,0,1,6.319837029,0.102413056,4.889054418,9.37577937,11.3918898,3.507569689,1.785170441,2.756564045,0.10130647,2.330080385,0.374109666,0.511866818,0.800670363,1,0.1416551,0.035275438,2.439091353,0.887390173,0,1
5003,nr1h2,taf1,0,1,3.694640401,1.011074057,5.250540504,8.456994899,10.30024192,5.348940593,2.710566757,2.168637983,0.903103704,1.961748873,0.632487149,0.502286091,0.51908238,1,0.231266867,0.059760676,2.413452621,2.643920855,0,1
5004,gtf3c2,srebf1,1,0,0.0001,10.41482784,9.617398972,0.0001,6.675383221,4.304128797,1.000015935,1.00E-04,1.00E-04,0.694094447,43041.28797,0.480969326,0.760301247,1,0.218310011,0.040210767,1.468009114,2.217133878,1,0
5005,nr1h2,tcf12,1,0,4.204156513,1.080334321,5.648969998,9.260720507,11.02587475,2.76784403,2.617069445,2.410316561,0.967471343,1.951838079,0.298879988,0.504348023,1.359921368,1,0.153940517,0.038840995,1.829327362,1.349018637,1,0
